"genre","popularity","acousticness","loudness","duration_ms","liveness","tempo","speechiness","danceability","mode","track_name","valence","speechiness.level","loudness.level","liveness.level","tempo.level","duration_s"
"Jazz",38,0.477,-7.551,338453,0.092,92.648,0.0805,0.602,"Major","Guarare",0.764,"High","Medium","Low","Slow",338.453
"Jazz",38,0.0968,-10.553,261400,0.0819,88.461,0.0328,0.496,"Minor","Kamakura",0.31,"Low","Low","Low","Slow",261.4
"Jazz",34,0.763,-11.574,269333,0.392,103.075,0.0366,0.844,"Minor","A Little Bumpin'",0.692,"Low","Low","High","Moderate",269.333
"Jazz",64,0.268,-7.651,274373,0.113,184.651,0.0626,0.563,"Major","Fabricando Fantasías",0.943,"High","Medium","Low","Fast",274.373
"Jazz",29,0.172,-4.948,285533,0.317,157.941,0.0386,0.75,"Major","Track 01",0.67,"Medium","High","High","Fast",285.533
"Jazz",51,0.635,-7.201,230600,0.0952,127.021,0.0473,0.761,"Major","J'aime à nouveau",0.485,"Medium","Medium","Low","Moderate",230.6
"Jazz",40,0.505,-12.854,154733,0.107,80.197,0.06,0.71,"Minor","If I Run, He Runs",0.595,"Medium","Low","Low","Slow",154.733
"Jazz",29,0.688,-9.268,257440,0.0661,104.033,0.029,0.656,"Minor","Peace Of Mind",0.705,"Low","Low","Low","Moderate",257.44
"Jazz",44,0.0312,-8.76,359320,0.253,103.699,0.0431,0.696,"Minor","Los Tarantos",0.792,"Medium","Low","High","Moderate",359.32
"Jazz",33,0.668,-16.105,127398,0.168,72.118,0.0286,0.373,"Major","Tapestry from an Asteroid",0.354,"Low","Low","High","Slow",127.398
"Jazz",41,0.318,-10.187,230667,0.0512,112.429,0.0347,0.848,"Major","Hit And Run",0.966,"Low","Low","Low","Moderate",230.667
"Jazz",45,0.00279,-6.914,303133,0.122,127.591,0.081,0.774,"Minor","Main Vein - Without Sample",0.771,"High","Medium","High","Moderate",303.133
"Jazz",32,0.264,-12.948,205640,0.352,90.803,0.0278,0.43,"Minor","The Smile",0.274,"Low","Low","High","Slow",205.64
"Jazz",46,0.982,-11.683,161427,0.185,201.162,0.0558,0.417,"Major","Scrapple From The Apple",0.737,"Medium","Low","High","Fast",161.427
"Jazz",36,0.231,-8.845,277147,0.0743,145.685,0.159,0.688,"Minor","Sleepwalker - Ambassadeurs Remix",0.303,"High","Low","Low","Fast",277.147
"Jazz",57,0.435,-15.708,102060,0.126,94.011,0.175,0.933,"Minor","Turn Me On",0.846,"High","Low","High","Slow",102.06
"Jazz",50,0.787,-14.177,185453,0.167,81.772,0.0382,0.496,"Major","Linus And Lucy",0.694,"Medium","Low","High","Slow",185.453
"Jazz",46,0.929,-15.225,172533,0.268,179.134,0.0703,0.392,"Minor","C'est si bon",0.33,"High","Low","High","Fast",172.533
"Jazz",55,0.806,-11.627,268347,0.12,131.188,0.0372,0.603,"Major","Diving Duck Blues",0.71,"Low","Low","Low","Moderate",268.347
"Jazz",47,0.962,-12.706,256867,0.098,94.987,0.0377,0.396,"Minor","Cry Me A River",0.358,"Low","Low","Low","Slow",256.867
"Jazz",47,0.764,-8.262,172174,0.138,92.021,0.038,0.635,"Minor","Blind",0.381,"Medium","Low","High","Slow",172.174
"Jazz",39,0.854,-10.355,183333,0.119,121.001,0.037,0.286,"Major","Amore, Scusami",0.194,"Low","Low","Low","Moderate",183.333
"Jazz",36,0.00036,-6.508,210267,0.184,160.01,0.0451,0.609,"Minor","The Outernationalist",0.628,"Medium","Medium","High","Fast",210.267
"Jazz",44,0.212,-8.183,164507,0.288,130.026,0.0329,0.598,"Major","Moonbeams",0.586,"Low","Low","High","Moderate",164.507
"Jazz",39,0.0633,-6.925,287467,0.0645,191.781,0.0512,0.575,"Minor","European Comfort",0.666,"Medium","Medium","Low","Fast",287.467
"Jazz",48,0.00182,-7.369,341540,0.0572,100.025,0.0426,0.628,"Minor","Covenant",0.294,"Medium","Medium","Low","Moderate",341.54
"Jazz",51,0.486,-9.6,221293,0.138,132.928,0.0334,0.623,"Major","Flipside",0.379,"Low","Low","High","Moderate",221.293
"Jazz",32,0.256,-8.248,266960,0.113,102.987,0.0387,0.778,"Major","Old School",0.558,"Medium","Low","Low","Moderate",266.96
"Jazz",40,0.842,-11.993,240133,0.133,127.114,0.0399,0.581,"Major","The Sky Is Crying",0.253,"Medium","Low","High","Moderate",240.133
"Jazz",34,0.909,-16.309,211267,0.103,102.036,0.0764,0.773,"Major","Anniversary Song",0.703,"High","Low","Low","Moderate",211.267
"Jazz",38,0.0602,-4.038,286707,0.0542,93.154,0.0274,0.586,"Minor","Love Is On The Way",0.392,"Low","High","Low","Slow",286.707
"Jazz",43,0.38,-10.165,215720,0.12,91.633,0.1,0.492,"Major","Here Today Gone Tomorrow",0.316,"High","Low","Low","Slow",215.72
"Jazz",31,0.577,-6.394,263667,0.237,91.787,0.0411,0.739,"Minor","Periquito Pin-Pin",0.931,"Medium","Medium","High","Slow",263.667
"Jazz",44,0.912,-14.422,184893,0.095,86.171,0.034,0.292,"Major","Luna Rossa",0.229,"Low","Low","Low","Slow",184.893
"Jazz",48,0.114,-8.231,314787,0.156,180.463,0.0735,0.375,"Minor","Jungle Run",0.535,"High","Low","High","Fast",314.787
"Jazz",30,0.016,-8.912,294253,0.0586,88.085,0.0577,0.753,"Major","Reach for It",0.739,"Medium","Low","Low","Slow",294.253
"Jazz",38,0.0972,-8.668,284867,0.164,83.901,0.0569,0.406,"Major","Outlaw",0.356,"Medium","Low","High","Slow",284.867
"Jazz",59,0.907,-9.975,193840,0.0609,116.648,0.0387,0.542,"Major","'Round Midnight",0.206,"Medium","Low","Low","Moderate",193.84
"Jazz",39,0.378,-5.181,195200,0.117,101.032,0.0454,0.927,"Minor","Tangled Up",0.921,"Medium","High","Low","Moderate",195.2
"Jazz",44,0.0596,-7.493,155711,0.341,91.418,0.0299,0.523,"Major","Fancy Clown",0.577,"Low","Medium","High","Slow",155.711
"Jazz",46,0.863,-15.518,187613,0.104,115.954,0.0366,0.841,"Major","In a mellow tone",0.509,"Low","Low","Low","Moderate",187.613
"Jazz",47,0.685,-11.959,360600,0.0995,68.526,0.0796,0.458,"Minor","Sunday Kind of Love",0.178,"High","Low","Low","Slow",360.6
"Jazz",38,0.0158,-8.76,354907,0.0904,149.996,0.052,0.577,"Minor","Come Hell or High Water",0.558,"Medium","Low","Low","Fast",354.907
"Jazz",47,0.578,-13.108,170500,0.144,138.573,0.0535,0.384,"Minor","Melting Ice",0.114,"Medium","Low","High","Fast",170.5
"Jazz",41,0.976,-12.863,191414,0.11,62.514,0.0358,0.472,"Major","Bitch Don’t Kill My Vibe",0.242,"Low","Low","Low","Slow",191.414
"Jazz",50,0.0309,-9.298,231074,0.157,120.008,0.0363,0.73,"Minor","Come Around",0.56,"Low","Low","High","Moderate",231.074
"Jazz",33,0.00784,-13.546,342267,0.159,92.01,0.0294,0.746,"Minor","Still The One",0.807,"Low","Low","High","Slow",342.267
"Jazz",37,0.948,-12.346,212213,0.109,120.759,0.0382,0.5,"Major","Desperado",0.394,"Medium","Low","Low","Moderate",212.213
"Jazz",52,0.0437,-6.059,299320,0.0508,81.96,0.205,0.769,"Minor","See You Leave",0.502,"High","Medium","Low","Slow",299.32
"Jazz",43,0.0679,-10.877,199853,0.208,65.013,0.0321,0.255,"Minor","Entertain Me",0.82,"Low","Low","High","Slow",199.853
"Jazz",37,0.672,-12.963,101760,0.362,120.044,0.0533,0.788,"Major","Sumer Is Icumen In",0.144,"Medium","Low","High","Moderate",101.76
"Jazz",39,0.745,-14.389,163427,0.145,139.816,0.0348,0.53,"Major","I've Got My Love To Keep Me Warm",0.684,"Low","Low","High","Fast",163.427
"Jazz",49,0.107,-9.072,197880,0.0802,82.474,0.0434,0.648,"Major","Can It All Be So Simple",0.224,"Medium","Low","Low","Slow",197.88
"Jazz",31,0.348,-10.461,181776,0.0831,135.987,0.145,0.332,"Minor","Anti-Anxiety",0.374,"High","Low","Low","Fast",181.776
"Jazz",32,0.000637,-5.363,220752,0.118,150.049,0.0329,0.729,"Minor","Iron Lung",0.311,"Low","High","Low","Fast",220.752
"Jazz",38,0.155,-7.418,280880,0.129,96.155,0.0449,0.612,"Major","Buscandote",0.767,"Medium","Medium","High","Slow",280.88
"Jazz",63,0.552,-8.309,308693,0.085,93.979,0.0398,0.527,"Minor","Idilio",0.904,"Medium","Low","Low","Slow",308.693
"Jazz",43,0.0505,-8.872,213920,0.112,105.031,0.0606,0.761,"Minor","Silent Shuffle",0.808,"Medium","Low","Low","Moderate",213.92
"Jazz",42,0.909,-10.42,351573,0.344,124.515,0.0502,0.362,"Major","Pour Another",0.121,"Medium","Low","High","Moderate",351.573
"Jazz",34,0.456,-10.973,346440,0.166,93.999,0.0548,0.772,"Major","Attack The Doctor",0.529,"Medium","Low","High","Slow",346.44
"Jazz",52,0.81,-14.181,180200,0.199,89.859,0.0369,0.252,"Major","O Tannenbaum",0.196,"Low","Low","High","Slow",180.2
"Jazz",36,0.931,-16.694,211867,0.115,95.006,0.0354,0.478,"Major","Double Rainbow",0.611,"Low","Low","Low","Slow",211.867
"Jazz",29,0.0959,-12.794,172227,0.184,129.184,0.0516,0.464,"Major","Stopover Bombay",0.48,"Medium","Low","High","Moderate",172.227
"Jazz",31,0.266,-7.365,242800,0.0754,106.995,0.0375,0.853,"Minor","Sunny",0.501,"Low","Medium","Low","Moderate",242.8
"Jazz",38,0.974,-16.311,126293,0.149,68.144,0.0391,0.555,"Major","Till There Was You",0.217,"Medium","Low","High","Slow",126.293
"Jazz",44,0.209,-5.674,269893,0.0817,93.116,0.0498,0.664,"Minor","Pleasure Seeker",0.305,"Medium","Medium","Low","Slow",269.893
"Jazz",36,0.0562,-10.827,306925,0.103,80.99,0.041,0.476,"Major","Boom Clack",0.704,"Medium","Low","Low","Slow",306.925
"Jazz",34,0.0441,-5.604,230787,0.394,78.018,0.052,0.635,"Minor","Star Scat",0.716,"Medium","Medium","High","Slow",230.787
"Jazz",43,0.0578,-8.292,273997,0.169,164.383,0.0594,0.704,"Minor","Slings & Arrows",0.908,"Medium","Low","High","Fast",273.997
"Jazz",39,0.94,-13.473,198668,0.0915,175.243,0.0572,0.583,"Major","Enjoy Yourself (It's Later Than You Think)",0.903,"Medium","Low","Low","Fast",198.668
"Jazz",48,0.553,-9.893,350092,0.103,108.995,0.0474,0.868,"Minor","Forever and Ever",0.555,"Medium","Low","Low","Moderate",350.092
"Jazz",40,0.29,-7.741,290373,0.0768,97.999,0.0627,0.634,"Minor","Keep That Same Old Feeling",0.773,"High","Medium","Low","Slow",290.373
"Jazz",37,0.262,-9.012,239413,0.123,74.478,0.0692,0.539,"Major","Hot Pants In The Summertime",0.734,"High","Low","High","Slow",239.413
"Jazz",44,0.879,-10.211,291413,0.232,168.097,0.0476,0.417,"Major","La Rua Madureira",0.515,"Medium","Low","High","Fast",291.413
"Jazz",50,0.242,-4.187,271160,0.0725,102.636,0.0325,0.681,"Major","Hiding",0.867,"Low","High","Low","Moderate",271.16
"Jazz",35,0.0476,-9.03,325291,0.0993,94.996,0.0412,0.884,"Minor","Judgement Day - 2005 Pre-Hiss Verdict",0.886,"Medium","Low","Low","Slow",325.291
"Jazz",36,0.249,-10.457,225266,0.102,97.985,0.0278,0.749,"Minor","One And Only",0.816,"Low","Low","Low","Slow",225.266
"Jazz",42,0.288,-7.935,351613,0.0571,90.981,0.0381,0.602,"Minor","Cherish The Day",0.373,"Medium","Medium","Low","Slow",351.613
"Jazz",36,0.867,-9.127,173733,0.147,149.977,0.048,0.484,"Minor","Koko - Original Take 2",0.426,"Medium","Low","High","Fast",173.733
"Jazz",38,0.278,-8.669,319640,0.0711,152.387,0.0394,0.56,"Minor","East Bay",0.441,"Medium","Low","Low","Fast",319.64
"Jazz",38,0.643,-6.719,231941,0.107,77.548,0.161,0.217,"Major","Knowledge",0.365,"High","Medium","Low","Slow",231.941
"Jazz",49,0.951,-9.803,200078,0.104,104.103,0.0337,0.759,"Major","Raindrops Keep Falling On My Head (Bossa version)",0.477,"Low","Low","Low","Moderate",200.078
"Jazz",60,0.94,-12.637,227953,0.104,81.63,0.031,0.497,"Major","La vie en rose",0.181,"Low","Low","Low","Slow",227.953
"Jazz",49,0.836,-11.065,195533,0.051,156.364,0.0373,0.525,"Minor","Stompin At The Savoy",0.645,"Low","Low","Low","Fast",195.533
"Jazz",43,0.507,-7.279,170277,0.286,96.48,0.216,0.686,"Major","First Person",0.467,"High","Medium","High","Slow",170.277
"Jazz",34,0.439,-5.12,270827,0.0749,108.828,0.0467,0.611,"Major","El Barbero Loco",0.963,"Medium","High","Low","Moderate",270.827
"Jazz",36,0.993,-13.861,235027,0.194,75.769,0.0422,0.341,"Major","Smoke Gets In Your Eyes",0.199,"Medium","Low","High","Slow",235.027
"Jazz",44,0.0532,-6.06,145052,0.115,91.941,0.0489,0.748,"Minor","New Day",0.339,"Medium","Medium","Low","Slow",145.052
"Jazz",37,0.583,-7.738,311008,0.398,144,0.0288,0.66,"Minor","Love Is All",0.692,"Low","Medium","High","Fast",311.008
"Jazz",45,0.000546,-4.796,263207,0.354,150.037,0.202,0.277,"Major","Tooth and Claw",0.253,"High","High","High","Fast",263.207
"Jazz",33,0.589,-13.51,187493,0.101,72.562,0.0347,0.289,"Major","Do You Hear What I Hear?",0.0793,"Low","Low","Low","Slow",187.493
"Jazz",30,0.137,-4.394,344867,0.0771,169.721,0.0781,0.738,"Minor","Get Em Goin'",0.965,"High","High","Low","Fast",344.867
"Jazz",36,0.674,-6.672,196347,0.0859,126.671,0.0496,0.517,"Major","Joli garçon",0.457,"Medium","Medium","Low","Moderate",196.347
"Jazz",56,0.94,-12.478,347394,0.0942,129.983,0.0358,0.685,"Major","LA Trance",0.344,"Low","Low","Low","Moderate",347.394
"Jazz",39,0.766,-14.563,176667,0.248,85.933,0.0279,0.522,"Minor","Invitation",0.538,"Low","Low","High","Slow",176.667
"Jazz",37,0.672,-6.812,229640,0.133,94.983,0.0362,0.696,"Minor","Barack's Groove",0.764,"Low","Medium","High","Slow",229.64
"Jazz",38,0.0642,-6.281,271240,0.278,106.8,0.043,0.752,"Minor","Facts Of Love",0.963,"Medium","Medium","High","Moderate",271.24
"Jazz",28,0.755,-10.426,158200,0.0836,101.93,0.038,0.682,"Major","Au Privave - Take 2",0.907,"Medium","Low","Low","Moderate",158.2
"Jazz",43,0.798,-7.413,321467,0.0839,95.339,0.0432,0.672,"Major","La Fama",0.851,"Medium","Medium","Low","Slow",321.467
"Jazz",48,0.0104,-6.849,247787,0.195,99.985,0.044,0.768,"Minor","There Is Danger - G Bonson Remix",0.482,"Medium","Medium","High","Slow",247.787
"Jazz",39,0.0128,-11.447,279429,0.109,140.006,0.0449,0.371,"Major","From the Shadows",0.0616,"Medium","Low","Low","Fast",279.429
"Jazz",43,0.015,-7.575,255787,0.108,141.955,0.0437,0.701,"Minor","Inexplicable",0.282,"Medium","Medium","Low","Fast",255.787
"Jazz",34,0.013,-14.763,290040,0.0929,120.798,0.0576,0.702,"Major","Heartbeat",0.935,"Medium","Low","Low","Moderate",290.04
"Jazz",41,0.599,-14.131,183800,0.0295,132.908,0.0396,0.774,"Major","Linda Guajira",0.97,"Medium","Low","Low","Moderate",183.8
"Jazz",46,0.831,-7.091,355040,0.155,79.073,0.0746,0.592,"Major","Marieta",0.713,"High","Medium","High","Slow",355.04
"Jazz",39,0.726,-5.51,269240,0.343,86.069,0.0539,0.801,"Minor","Mujer Celosa",0.873,"Medium","High","High","Slow",269.24
"Jazz",38,0.892,-14.823,197640,0.101,93.909,0.0337,0.588,"Minor","Thelonius",0.545,"Low","Low","Low","Slow",197.64
"Jazz",38,0.824,-16.29,314547,0.168,91.704,0.13,0.723,"Major","Batida diferente",0.88,"High","Low","High","Slow",314.547
"Jazz",53,0.907,-15.364,239960,0.101,146.426,0.074,0.463,"Minor","Day Dreaming",0.293,"High","Low","Low","Fast",239.96
"Jazz",44,0.587,-7.543,202053,0.0764,126.696,0.117,0.707,"Major","Save Me",0.908,"High","Medium","Low","Moderate",202.053
"Jazz",46,0.266,-6.017,300996,0.109,162.411,0.0446,0.364,"Major","Confessions",0.289,"Medium","Medium","Low","Fast",300.996
"Jazz",47,0.802,-4.821,164987,0.2,162.693,0.0375,0.386,"Minor","Do I Move You?",0.548,"Low","High","High","Fast",164.987
"Jazz",31,0.953,-11.856,221800,0.151,127.525,0.0382,0.267,"Major","Malaguena",0.314,"Medium","Low","High","Moderate",221.8
"Jazz",34,0.635,-13.713,179587,0.213,78.948,0.0353,0.321,"Minor","Green Sleeves",0.29,"Low","Low","High","Slow",179.587
"Jazz",37,0.159,-5.824,275959,0.135,98.962,0.0746,0.753,"Major","Moonlight Jive",0.792,"High","Medium","High","Slow",275.959
"Jazz",46,0.298,-9.378,316093,0.0959,127.416,0.0429,0.514,"Minor","The Philosopher",0.717,"Medium","Low","Low","Moderate",316.093
"Jazz",42,0.111,-13.793,239533,0.147,129.726,0.0442,0.543,"Major","U Can't Hold No Groove (If You Ain't Got No Pocket)",0.522,"Medium","Low","High","Moderate",239.533
"Jazz",46,0.275,-9.145,216874,0.108,119.991,0.0452,0.904,"Minor","Don't Rock the Boat - Bart & Baker Remix",0.899,"Medium","Low","Low","Moderate",216.874
"Jazz",35,0.519,-8.083,261707,0.139,95.006,0.0671,0.749,"Major","I Cant Help Myself",0.766,"High","Low","High","Slow",261.707
"Jazz",39,0.277,-10.511,326213,0.0368,67.919,0.0366,0.506,"Minor","Waiting",0.432,"Low","Low","Low","Slow",326.213
"Jazz",42,0.68,-15.417,243560,0.0962,107.432,0.0257,0.719,"Minor","Nightmoves",0.598,"Low","Low","Low","Moderate",243.56
"Jazz",46,0.269,-8.875,165800,0.0416,120.479,0.0373,0.594,"Major","I Let a Song Go out of My Heart",0.478,"Low","Low","Low","Moderate",165.8
"Jazz",42,0.146,-8.644,348467,0.0835,116.993,0.0612,0.809,"Minor","Don't Say Goodbye",0.825,"Medium","Low","Low","Moderate",348.467
"Jazz",34,0.34,-6.729,257400,0.0771,185.864,0.0661,0.561,"Major","Soulful Strut",0.822,"High","Medium","Low","Fast",257.4
"Jazz",53,0.49,-12.096,289577,0.228,97,0.0313,0.518,"Major","Aurora",0.291,"Low","Low","High","Slow",289.577
"Jazz",34,0.36,-11.693,122740,0.0828,82.05,0.0482,0.669,"Major","Sympathy",0.225,"Medium","Low","Low","Slow",122.74
"Jazz",37,0.339,-7.375,238400,0.136,98.607,0.036,0.733,"Major","La Pollera Colora",0.941,"Low","Medium","High","Slow",238.4
"Jazz",39,0.128,-9.116,239999,0.176,179.994,0.0616,0.368,"Major","Lovely",0.212,"Medium","Low","High","Fast",239.999
"Jazz",28,0.958,-9.966,198800,0.0598,116.46,0.0586,0.549,"Minor","Improvisation sur le 1er mvt concerto ré mineur",0.727,"Medium","Low","Low","Moderate",198.8
"Jazz",45,0.284,-8.466,151927,0.279,97.243,0.031,0.749,"Major","Tearz",0.45,"Low","Low","High","Slow",151.927
"Jazz",47,0.584,-4.733,279333,0.0703,87.363,0.0452,0.595,"Major","Qué Bueno Baila Usted",0.712,"Medium","High","Low","Slow",279.333
"Jazz",34,0.069,-4.212,260440,0.335,94.005,0.0383,0.536,"Major","Hikari (feat. Substantial)",0.664,"Medium","High","High","Slow",260.44
"Jazz",34,0.111,-9.256,226120,0.143,112.252,0.0333,0.545,"Major","Sleigh Ride",0.577,"Low","Low","High","Moderate",226.12
"Jazz",52,0.923,-16.526,218453,0.0933,80.057,0.0349,0.599,"Major","What A Difference A Day Makes",0.312,"Low","Low","Low","Slow",218.453
"Jazz",36,0.834,-10.515,314360,0.0575,170.805,0.0386,0.428,"Major","These Foolish Things",0.226,"Medium","Low","Low","Fast",314.36
"Jazz",33,0.894,-12.955,257086,0.0726,165.315,0.0459,0.492,"Major","'Til the Next (eyes)",0.195,"Medium","Low","Low","Fast",257.086
"Jazz",39,0.063,-9.476,328806,0.221,129.964,0.058,0.485,"Minor","Everybody Wants To Be A Cat",0.17,"Medium","Low","High","Moderate",328.806
"Jazz",39,0.00113,-9.207,208947,0.209,159.912,0.0304,0.535,"Minor","I can't help thinking about you",0.474,"Low","Low","High","Fast",208.947
"Jazz",46,0.631,-11.914,141760,0.142,138.511,0.0384,0.54,"Minor","When Lights Are Low",0.453,"Medium","Low","High","Fast",141.76
"Jazz",54,0.0887,-7.316,239107,0.128,89.995,0.0495,0.655,"Minor","I Came Running",0.146,"Medium","Medium","High","Slow",239.107
"Jazz",45,0.308,-13.897,302267,0.0392,98.985,0.0659,0.594,"Major","That Somebody Was You (with Toni Braxton)",0.235,"High","Low","Low","Slow",302.267
"Jazz",44,0.0188,-7.924,348053,0.0749,150.029,0.038,0.538,"Minor","The Sea",0.273,"Medium","Medium","Low","Fast",348.053
"Jazz",51,0.861,-11.311,201866,0.11,134.764,0.0384,0.535,"Major","Drown in My Own Tears",0.404,"Medium","Low","Low","Moderate",201.866
"Jazz",46,0.0132,-8.208,258867,0.11,102.01,0.0386,0.715,"Minor","The Temple of I & I",0.424,"Medium","Low","Low","Moderate",258.867
"Jazz",42,0.821,-9.809,106523,0.118,78.997,0.0687,0.706,"Major","Night Isle",0.556,"High","Low","Low","Slow",106.523
"Jazz",35,0.247,-7.77,188840,0.167,94.054,0.0727,0.829,"Minor","Keep It Alive! Instro (Instrumental)",0.86,"High","Medium","High","Slow",188.84
"Jazz",34,0.652,-10.618,178973,0.0829,97.424,0.0377,0.657,"Major","Love Look Away",0.413,"Low","Low","Low","Slow",178.973
"Jazz",32,0.982,-13.406,244440,0.103,121.438,0.035,0.334,"Major","I Got It Bad (And That Ain't Good)",0.14,"Low","Low","Low","Moderate",244.44
"Jazz",46,0.591,-6.41,159000,0.147,113.323,0.0331,0.641,"Major","Don't Get Around Much Anymore",0.449,"Low","Medium","High","Moderate",159
"Jazz",37,0.9,-11.11,162933,0.0622,154.814,0.057,0.765,"Minor","Love Me or Leave Me - 1991 Remastered",0.837,"Medium","Low","Low","Fast",162.933
"Jazz",43,0.223,-10.011,152694,0.0801,140.023,0.0636,0.784,"Minor","Astroworld",0.358,"High","Low","Low","Fast",152.694
"Jazz",53,0.756,-11.546,332320,0.19,115.406,0.0409,0.354,"Minor","Our Song - Remastered",0.17,"Medium","Low","High","Moderate",332.32
"Jazz",37,0.896,-11.958,285720,0.107,87.754,0.035,0.589,"Major","Love Hurts",0.313,"Low","Low","Low","Slow",285.72
"Jazz",33,0.993,-12.887,200240,0.113,84.064,0.0339,0.464,"Major","Café Au Lait",0.202,"Low","Low","Low","Slow",200.24
"Jazz",35,0.819,-14.909,194867,0.105,64.83,0.0438,0.298,"Major","The Christmas Song (Chestnuts Roasting on an Open Fire)",0.172,"Medium","Low","Low","Slow",194.867
"Jazz",50,0.849,-12.255,190039,0.287,81.914,0.0412,0.592,"Major","Top Hat, White Tie And Tales",0.551,"Medium","Low","High","Slow",190.039
"Jazz",37,0.51,-9.762,128690,0.186,179.966,0.069,0.75,"Minor","Jakarta",0.461,"High","Low","High","Fast",128.69
"Jazz",50,0.856,-10.999,171533,0.0909,68.556,0.0337,0.476,"Major","Manhattan",0.433,"Low","Low","Low","Slow",171.533
"Jazz",41,0.000413,-8.154,273710,0.32,104.341,0.089,0.613,"Major","Black Hole",0.444,"High","Low","High","Moderate",273.71
"Jazz",45,0.659,-8.028,230067,0.0964,136.064,0.0304,0.558,"Minor","Don't Look Back",0.429,"Low","Low","Low","Fast",230.067
"Jazz",49,0.0242,-7.292,148246,0.161,90.974,0.0346,0.718,"Minor","Bboy Blue",0.876,"Low","Medium","High","Slow",148.246
"Jazz",31,0.628,-7.093,251787,0.23,149.977,0.0331,0.537,"Major","Close To You",0.392,"Low","Medium","High","Fast",251.787
"Jazz",32,0.35,-7.332,260373,0.149,93.931,0.0749,0.79,"Major","Cruisin'",0.898,"High","Medium","High","Slow",260.373
"Jazz",31,0.07,-8.098,260813,0.0846,120.164,0.0452,0.245,"Major","Gretel - Live",0.0834,"Medium","Low","Low","Moderate",260.813
"Jazz",47,0.987,-16.062,191960,0.111,86.102,0.0318,0.594,"Minor","Carnival Town",0.186,"Low","Low","Low","Slow",191.96
